product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id
9360,Perrier France FOREVER Lemon,Perrier,99,2.99,055000209724,0,500mL,,,t,0,0,0,,138
9361,Dentyne Ice Spearmin,Dentype,12,1.99,057700329436,0,1 pACK,,,t,0,0,0,,138
9366,KIND Nuts Sea Salt and Dark Chocolate,KIND,119,1.99,602652170751,0,1 bar,,,t,0,0,0,,138
9370,Dentyne Ice Arctic Bubble,Dentyne,14,1.99,057700012178,0,1 pack,,,t,0,0,0,,138
9371,Tic Tac Fresh Mint,TicTac,37,1.99,062020025616,0,1 pack,,,t,0,0,0,,138
9372,Neilson Jersey Milk,Neilson,57,1.99,061200013825,0,1 bar,,,t,0,0,0,,138
9373,Snickers,Snickers,78,1.99,058496422394,0,1 bar,,,t,0,0,0,1.54,138
9374,NOSH and CO Sour Cream and Onion Rings,NOSH & CO,104,4.99,771058802396,0,130g,,,t,0,0,0,1.92,138
9375,Mini Eggs,Cadbury,120,1.99,061200016420,0,90g,,,t,0,0,0,4.14,138
9377,Jamieson 100% pure Vitamin E oil,Jamieson,726513,17.99,064642053060,0,28mL,,,t,0,0,0,11.20,142
9378,Coke Zero,Coke,99,1.99,06731906,0,355mL,,,t,0,0,0,,138
9379,San Pellegrino Natural Aranciata,San Pellegrino,99,2.99,055000201445,0,330mL,checkthis,,t,0,0,0,,138
9380,Dentyne Ice PepperMint,Dentyne,16,1.99,057700329375,0,1 Pack,,,t,0,0,0,1.00,138
9381,Tic Tac Tropical Adventure,Tic Tac,38,1.99,062020005854,0,1 Pack,,,t,0,0,0,,138
9382,Beuno,Kinder,57,2.99,062020000682,0,1 bar,,,t,0,0,0,1.49,138
9383,Twix,Twix,79,1.99,058496352776,0,1 bar,,,t,0,0,0,1.54,138
9385,M&M mini's,M&M,121,0.99,058496890131,0,30g,,,t,0,0,0,1.54,138
9388,Thristy Buddha Watermelon,Thirsty Buddgha,99,2.99,852953001357,0,320mL,,,t,0,0,0,1.71,138
9389,Excel BubbleMint,Excel,18,1.99,064900428500,0,1 Pack,,,t,0,0,0,1.26,138
9387,Coke Diet,Coke,99,1.99,06792800,0,355mL,,,t,0,0,0,,138
9390,Tic Tac Strawberry and Cream,Tic Tac,39,1.99,062020006035,0,1 Pack,,,t,0,0,0,1.79,138
9391,Beuno White,Kinder,58,2.99,062020000705,0,1 bar,,,t,0,0,0,1.49,138
9392,Skittles Tropical,Skittles,80,1.99,058496829636,0,1 pack,,,t,0,0,0,1.39,138
9393,NOSH and CO Dill Pickle Chip,NOSH & CO,118459,3.99,771058803386,0,130g,,,t,0,0,0,,138
9395,MKO Immobilizer - Small,MKO,LM0192,24.99,738435170288,0,1 brace,,,t,0,0,0,,135
9398,Thirsty Buddha Pineapple,Thirsty Buddha,99,2.99,852953001654,0,320mL,,,t,0,0,0,1.71,138
9400,Tic Tac Orange,Tic Tac,40,1.99,062020005625,0,1 pack,,,t,0,0,0,1.79,138
9401,Kit Kat,Nestle,60,1.99,05980331,0,1 bar,,,t,0,0,0,1.57,138
9402,Pringles All Dressed,Pringles,186316,3.99,064100147973,0,156g,s,,t,0,0,0,3.40,138
9403,Nosh And CO Cheddar and Sour Cream,NOSH & CO,107,3.99,771058803980,0,130g,,,t,0,0,0,1.74,138
9404,LumboSacral Support 7 Elastic - Large,Professional Orthopaedic,2891,65.99,048503489151,0,1 brace,Size: large,,t,0,0,0,,135
9952,OBUSFORME BACK BELT MN LG/XL,Obusforme,055434,69.99,064845227831,4,1 brace,,,t,4,0,0,40.32,135
8333,Band-Aid Adhesive Bandages,Band Aid,118245,17.99,062600253781,2,60 Patches,"Skin-Flex, Assorted Sizes Value Pack, Small, Regular, Large,",,t,2,0,0,10.04,125
9953,OBUSFORME BACK BELT FEMALE LG/XL,Obusforme,055707,69.99,064845227862,3,1 brace,,,t,3,0,0,40.32,118
9909,Lifesource - Blood Pressure Cuff - Small,Lifesource,196769,29.99,093764604164,9,"6 inch wide, 9 inch long",,,t,9,0,0,19.16,133
8334,Band Aid WATERBLOCK FLEX,Band Aid,169072,10.99,062600476630,5,20 Patches,,,t,5,0,0,6.22,125
9648,Ultiguard SafePack,Ultiguard,23597,54.99,357515005434,2,1 case,,,t,2,0,0,30.98,140
9362,Mentos Fruit,Mentos,36,1.99,073390000165,0,1 Pack,,,t,0,0,0,,138
9938,Health One Alcohol Swabs 100,Health One,125244,3.99,627980500414,11,100 alcohol swabs,,2027-08-01,t,11,0,0,,123
8335,Band-Aid Water Block Flex Adhesive Bandage,Band Aid,169081,10.99,062600476647,5,7 Patches,Self Adhesive Wound Care Skin Dressing - Extra Large,,t,5,0,0,6.22,125
8593,Fixodent Extra-Hold denture powder,Fixodent,468033,10.99,056100007807,0,62 ml X 2,,,t,0,0,0,6.25,109
8594,Sensodyne Sensitivity and gum,Sensodyne,167679,11.99,060815307763,0,75 ml,,,t,0,0,0,7.17,142
8595,Pronamel  Gentle Whitening Enamel Care,Pronamel,824102,9.99,060815030340,0,75 ml,,,t,0,0,0,5.46,142
8596,Sensodyne  Rapid Relief Daily sensitivity Toothpaste,Sensodyne ,132227,10.99,060815052854,0,75 ml, ,,t,0,0,0,7.17,109
8597,Crest Pro-health Gum detoxify - Gentle Whitening,Crest,177723,9.99,030772062067,0,90 ml,,,t,0,0,0,6.46,109
8603,Listerine Zero - Green Tea,Listerine,145856,13.99,062600349828,0,1L,,,t,0,0,0,7.88,109
8609,X-Pur Pastilles 100% - Peppermint,X-Pur,30223,11.99,663635000298,0,130 ct,,,t,0,0,0,7.13,109
8610,X-Pur Pastilles 100% - Fruit,X-Pur,30229,11.99,663635000304,0,130 ct,,,t,0,0,0,7.13,109
8616,Jergens Revitlizing Vitamin E moisturizer,Jergens,139067,15.99,062400254452,0,620g, ,,t,0,0,0,8.82,111
8617,La ROCHE-POSAY - Syndet AP+ Soap-Free Face and body wash,La ROCHE-POSAY,99423,26.99,3337875537315,0,400g,,,t,0,0,0,16.10,111
8618,Neutrogena - Ultra Sheer Dry-Touch Sunscreen SPF 60,Neutrogena,156288,19.99,062600380562,0,88g,,,t,0,0,0,11.92,111
8619,NIVEA MEN Sensitive Skin After Shave Balm,Nivea Men,117713,9.99,072140813062,0,100mL,,,t,0,0,0,6.93,110
8620,Nivea Maximum Hydration Moisturizing Post Shave Balm with Aloe Vera,Nivea,95667,11.99,072140813000,0,100g, ,,t,0,0,0,6.93,110
8623,Garnier Vitamin-C Day serum ,Garnier,183593,21.99,3600542444149,0,30ml, ,,t,0,0,0,14.31,111
8624,Laroche-Posay La Roche-Posay - Cicaplast Baume B5 Soothing Relieving Balm,Laroche-Posay,179477,29.99,3337875848121,0,100ml,,,t,0,0,0,18.15,111
8625,Atlas Mineral Oil,Atlas,620948,12.99,068625160394,0,500ml,check this,,t,0,0,0,8.76,124
8627,Sebcur-T Medicated Shampoo,Sebcur,549600,25.99,067520000170,0,240ml,,,t,0,0,0,19.93,112
8628,Spectro Jel Unscented,Spectro,657197,8.99,060815041032,0,200ml, ,,t,0,0,0,6.34,112
8630,Tena Proskin Barrier Cream,Tena,169687,10.99,768702544412,0,100ml,,,t,0,0,0,6.15,111
8631,Urisec Cream 22%,Urisec,153486,12.99,776097220651,0,225ml,,,t,0,0,0,,120
8632,After Bite Itch Eraser Instant Relief Gentle Cream,After Bite,2845,8.99,044224017048,0,20g,,,t,0,0,0,4.87,131
9406,MKO Immobilizer - Medium,MKO,LM0192,24.99,738435170295,0,1 brace,,,t,0,0,0,,135
8856,OTC Professional Orthopaedic OTC Reusable 360 gel sleeve for wrist and thumb,OTC,2568,19.99,048503256807,4,1 Support,,,t,4,0,0,,135
8608,Polident Overnight Daily Denture Cleaner,Polident,278218,14.99,069682165001,5,96 ct,,2028-12-31,t,5,0,0,9.57,109
8599,Biotene - Dry Mouth Moisturizing Mouthwash,Biotene,13153,16.99,060815062013,1,473 ml,,2027-09-30,t,1,0,0,9.93,109
8611,Oracoat XyliMelts - Dry Mouth,Oracoat,151485,20.99,855933000715,3,40 ct, ,2026-06-30,t,3,0,0,12.76,109
8602,Listerine Zero - Cool Mint,Listerine,420,13.99,062600953957,4,1L,,2027-01-31,t,4,0,0,7.88,109
8601,Listerine Zero - Total Care,Listerine,6609,14.99,062600959768,2,1L,,2026-12-31,t,2,0,0,8.98,109
8605,Opti-Rinse Plus (Green Apple),Opti-Rinse,163723,16.99,663635001233,1,500 ml,,2028-02-28,t,1,0,0,10.51,109
8606,Orajel Mouthwash,Orajel,178276,18.99,059972102557,1,473 ml, ,2026-08-31,t,1,0,0,11.28,109
8614,Gilllette - Fusion hydra Ultra-sensitive Gel,Gilllette,182182,4.99,047400130920,2,70g,,,t,2,0,0,1.84,110
8633,Dormer Daily Protective Skin Moisturizer,Dormer,539528,22.99,057368100293,1,60ml,,2026-01-31,t,1,0,0,12.41,111
8622,Nizoral - Shampoo Psoriasis,Nizoral,177978,33.99,628467002797,1,200ml,,2026-07-30,t,1,0,0,19.89,112
8621,Nizoral Anti Dandruff Shampoo,Nizoral,143210,12.99,628467002711,2,60ml,,2026-09-30,t,2,0,0,8.90,112
8613,Gillette - Moisturing Shave Gel,Gilllette,197962,6.99,047400130715,6,75g,,,t,6,0,0,4.05,110
8626,Sebcur-T Medicated Shampoo,Sebcur,95539,16.99,067520000026,2,120ml,,2025-10-31,t,2,0,0,12.54,112
8615,Gilllette - Satin Care Dry Skin,Gilllette,196014,5.99,047400141506,1,198g,,,t,1,0,0,3.89,110
8629,Spectro Facial Cleanser for combination skin,Spectro,44422,22.99,060815041599,1,500ml,,2027-10-31,t,1,0,0,13.42,111
8635,OFF! Deep Woods Insect Repellent,OFF!,18097,14.99,062300708314,1,85ml,,,t,1,0,0,9.09,113
8634,OFF! Botanicals Insect repellent,OFF!,171831,17.99,062300007554,2,118ml,,,t,2,0,0,10.29,113
8636,Webber Vitamin B12 1000mcg,Webber,178730,23.99,625273030778,2,150ct,"",2028-10-31,t,2,0,0,14.15,114
8646,Caltrate Plus - Chewables,Caltrate,703728,19.99,062107055901,1,50ct,,2026-02-28,t,1,0,0,13.05,114
8336,Band Aid WATER BLOCK TOUGH-STRIPS Extra Large,Band Aid,888537,8.99,062600062222,1,10 Patches,"WATER BLOCK TOUGH-STRIPS Extra Large, Adhesive Bandages for Wound Care, Heavy duty Protection for Minor Cuts and Scrapes",,t,1,0,0,4.99,142
8337,"3m Nexcare Tegaderm Waterproof Transparent Dressing, 400W, Nexcare",3m,160054,9.99,051131222137,2,6 Patches,,,t,2,0,0,5.63,125
9617,Cetaphil Baby Eczema Moisturizer,Cetaphil,138753,19.99,772618083101,3,295ml,"",2026-03-01,t,3,0,0,11.40,117
8181,Jamieson MegaCal Calcium 650mg,Jamieson,230771,21.99,064642048707,3,120 ct,,2027-06-30,t,3,0,0,11.33,128
8648,Webber Naturals - Coenzyme Q10 200mg,Webbers,959007,36.99,625273038576,2,60ct,,2029-02-28,t,2,0,0,21.66,114
8338,3m Nexcare Steri-Strip Skin Closures,3m,158586,9.99,638060922248,2,18 Patches,,,t,2,0,0,5.80,125
8665,Swiss Natural - Magnesium oxide 420mg,Swiss Natural,775676,6.99,068120505010,4,90ct,,2027-08-30,t,4,0,0,4.42,114
8656,Luxa D 2000iu - Vitamin D softgels,luxa D,117422,11.99,622082291147,21,100ct,,2026-06-30,t,21,0,0,7.32,114
8647,Webbers Cod Liver Oil with Vitamins A and D,Webbers,721316,16.99,625273050868,1,180ct, ,2029-01-31,t,1,0,0,9.84,114
8661,Nutrameltz Vitamin K2 100mcg,Nutrameltz,0,21.99,684482024015,4,60ct, ,2027-02-28,t,4,0,0,,114
8658,Webber Naturals - Flaxseed Oil 1000mg,Webbers,76075,22.99,625273038712,1,210ct,,2028-10-31,t,1,0,0,13.44,114
8666,Webbers Magnesium Bisglycinate 200mg,Webbers,159333,17.99,625273032550,2,60ct,,2030-03-31,t,2,0,0,10.28,114
8638,Redoxon Double Action Vitamin C and Zinc - Orange,Redoxon,62728,8.99,056500364456,0,15ct, ,,t,0,0,0,5.19,114
8639,Redoxon Vitamin B - Orange,Redoxon,"212290
",7.99,056500359445,0,10ct, ,,t,0,0,0,4.69,114
8640,Webber Naturals - Vitamin C 500mg - Chewable,Webber,168373,10.99,625273035889,0,120ct,,,t,0,0,0,6.41,114
8641,Webber Vitamin C 500mg - Chewable,Webber,120064,18.99,625273032765,0,300ct, ,,t,0,0,0,11.10,114
8643,Webber Calcium Magensium Vitamin D3 ,Webber,421552,13.99,625273038668,0,200ct, ,,t,0,0,0,7.78,114
8644,Caltrate + Vitamin D3 - 800IU,Caltrate,86512,20.99,062107055307,0,60ct,,,t,0,0,0,12.45,114
8645,Caltrate Plus,Caltrate,852202,21.99,062107257008,0,60ct,,,t,0,0,0,13.05,114
8649,Nature's Bountry - Coenzyme Q10 100mg,Nature's Bountry,866798,33.99,029537511353,0,60ct,,,t,0,0,0,21.86,114
8650,Webbers Vitamin D3 + Calcium ,Webbers,142926,13.99,629323100602,0,220ct,check this,,t,0,0,0,7.96,114
8651,Centrum Select Essentials Adults - 50+,Centrum,74919,19.99,062107086523,0,60ct,,,t,0,0,0,11.42,114
8657,Webbers Vitamin E 400IU,Webbers,622837,17.99,625273038002,0,120ct, ,,t,0,0,0,10.72,114
8659,Webber Naturals - Glucosamine Chondroitin - Triple Strength 750/600,Webber Naturals,410514,32.99,625273050332,0,90ct,,,t,0,0,0,19.84,114
8660,Webbers Glucosamine Chondroitin,Webbers,85317,49.99,625273050707,0,150ct,,,t,0,0,0,33.54,114
8662,RoyalRed Omega-3 Krill Oil 500mg,RoyalRed,42930,29.99,625273033908,0,60ct,,,t,0,0,0,18.35,140
8663,Nature's Bountry  Lutein 40mg ,Nature's Bountry ,164724,23.99,029537319416,0,75ct, ,,t,0,0,0,15.87,114
8664,Odan  Magnesium Gluceptate Oral Solution 100mg/ml,Odan ,178889,17.99,776097430500,0,500ml, ,,t,0,0,0,10.50,114
8341,"Band Aid CUSHION-CARE Gauze Pads, 2 inches x 2 inches, 25 Count",Band Aid,72782,11.99,062600963529,0,25 Patches,"sterile ideal for Minor Cuts, Scrapes & Burns, Non-Adhesive & Individually-Wrapped Wound Care Dressing Pads, Small Size, 2 inches x 2 inches, 25 Count",,t,0,0,0,6.79,125
8351,Primapore 20cm x 10cm ,Primapore,886895,29.99,5000223420291,1,20 patches, ,,t,1,0,0,14.49,125
8342,Paramedic Canada Abdominal Pads 8'' X 10',Paramedic,825869,4.99,620278011616,9,2 Patches, ,,t,9,0,0,2.57,140
8350,3m Nexcare Flexible Clear First Aid Tape Dispenser,3m,170591,7.99,051131222670,3,1 roll,,,t,3,0,0,4.81,125
8352,MEPORE PRO 9 x 25 cm Waterproof Self Adhesive Bandage ,Mepore,0,0.00,7323190253197,0,30 Patches, ,,t,0,0,0,,125
8354,MPCP alcool isopropylique 70% 450ml,MPCP,164578,8.99,085412676654,0,450 ml, ,,t,0,0,0,,142
8349,3m Nexcare Soft & Stretch Tape,3m,158249,4.99,051131222519,7,1 inch roll,Medium Hold,,t,7,0,0,2.24,125
8345,Health One Non stick 10piece 2X3,Health One,127283,4.99,627980500506,2,10 Patches,,,t,2,0,0,,133
8456,D-Drops Baby 400 IU,D-Drops,821660,18.99,851228000071,2,2.5 ml,Vitamin D drops for Babies,2028-12-01,t,2,0,0,10.94,140
8343,Band-Aid First Aid Rolled Gauze,Band Aid,843912,5.99,062600125347,1,1 Roll,,,t,1,0,0,3.23,125
8344,Band Aid Flexible Secure Sterile Gauze Roll and Dressing,Band Aid,843938,7.99,062600125361,1,1 roll,"Minor Wound Care, Soft Padding and Instant Absorption, Large, 10 Centimeters by 4.5 Metres, 1 Count, 1 Sterile Roll, Large",,t,1,0,0,4.42,140
8346,Health One Self-cling gauze - Small,Health One,0,2.99,627980500520,14,1 roll,,,t,14,0,0,,133
8348,Health One self-cling gauze - Large,Health One,0,2.99,627980500544,10,1 roll,,,t,10,0,0,,133
8347,Health One self-cling gauze - Medium,Health One,0,2.99,627980500537,4,1 roll,,,t,4,0,0,,133
8831,Combogesic,Combogesic,157223,21.99,891339001277,4,30 tabs,,2026-04-30,t,4,0,0,12.71,118
9529,Flintstones Complete Vitamin Chewable Tablets 80,Bayer,147691,21.99,056500371027,1,80 tabs,,2026-05-01,t,1,0,0,12.83,117
9892,IRON KIDS GUMMIES OMEGA 3 60,Iron Kids,504530,11.99,683702100072,2,60 gummies,"",2026-05-01,t,2,0,0,7.20,117
8680,Ensure Can,Ensure,0,2.00,055325207184,0,1, ,,t,0,0,0,1.84,114
8642,Webber Clacium Citrate - 300mg,Webber,502575,16.99,625273050165,3,120ct,,2029-11-30,t,3,0,0,9.84,114
8461,Kids 0-9 Sinus-All-in-One Oral Solution with Dropper,Kids 0-9,44437,14.99,778159453168,1,25ml,,2029-10-01,t,1,0,0,9.25,117
8361,"Colace Glycerin Suppositories - Adult | Gentle Fast Acting Relief of Occasional Constipation, 12 Suppositories",Colace,96478,7.99,664985010029,2,12 ct,,2027-09-30,t,2,0,0,4.78,140
8358,Almagel 200,Almagel,510810,5.99,068625179518,1,350mL,,2027-05-31,t,1,0,0,3.36,144
8357,"Align Probiotic, daily probiotic supplement for digestive care",Align,95431,27.99,056100078722,2,14 ct,,2027-10-31,t,2,0,0,16.58,128
8359,"Rougier Pharma Citro Mag Laxatif/Purgatif, Citro-Mag is a laxative/purgative used to treat constipation",Rougier Pharma,274084,9.99,058739701750,4,300ml,LEMON LIME,2025-08-30,t,4,0,0,5.44,130
8360,Rougier Pharma Citro Mag Laxatif,Rougier Pharma,878553,9.99,058739979203,4,300ml,Citro-Mag is a laxative/purgative used to treat constipation,2025-10-31,t,4,0,0,5.44,130
8362,Colace Original Glycerin Suppositories For Infants And Children 12 suppositories,Colace,109168,4.99,664985010043,10,12 sup,,2027-09-30,t,10,0,0,2.51,121
8366,Eno Antacid Effervescing Powder,Eno,979203,12.99,060815007281,0,200g,,,t,0,0,0,7.68,130
9727,Canesten  3-Day Treatment- Internal Cream,Canesten,4418,23.99,056500025319,4,25g,Canesten 3- Day Treatment,2026-11-30,t,4,0,0,14.44,123
8457,Flintstones Complete Kids Multivitamin Gummies,Flintstones ,168420,35.99,056500372246,0,180 Gummies, ,,t,0,0,0,21.22,117
9522,Canesten Combipack Treatment 500mg 1 Day External Cream,Bayyer,160391,27.99,056500025371,1,10g,"",2027-08-31,t,1,0,0,16.71,140
9584,Canesten Combi - ComforTAB + External Cream Treatment 200mg,Canesten,151161,25.99,056500025395,7,30g,"",2027-06-30,t,7,0,0,15.76,140
8798,Taro Clotrimaderm Vaginal Cream 2% with Applicaton,Taro,699983,15.99,063691007871,2,25g,,2028-02-28,t,2,0,0,9.06,127
9714,Always Discreet Pad Moderate Long 54,Always,60018,32.99,037000887072,6,54 pads,Size 4 Moderate Long,,t,6,0,0,20.06,140
9713,Always Discreet Liner Light Long 111,Always,103094,26.99,037000927419,2,111 liners,#2 size,,t,2,0,0,16.31,140
9586,Always Ultra Thing Size 2,Always,186664,7.99,030772033418,2,20 pads,"",,t,2,0,0,5.46,127
3,Formedica Finger Splint,Formedica,601005,5.99,775604091876,1,1 splint,"",,t,1,0,0,,126
8923,Palafer,Palafer,57364,14.99,870944000134,0,30 caps,,,t,0,0,0,8.79,128
8693,Ascencia Contour Next Gen,Ascencia,0,44.99,629322079237,12,1,"",,t,12,0,0,26.25,116
8704,Lifesource Talking Blood Pressure Monitor,Lifesource,17569,139.99,093764602948,6,1, ,,t,6,0,0,78.40,142
8692,Ascencia Contour next One Meter,Ascencia,176116,45.99,629322078261,4,1,check this,,t,4,0,0,26.25,116
8706,LifeSource UP-100CN Fingertip Pulse Ox,LifeSource,170585,49.99,093764604157,5,1,"",,t,5,0,0,27.66,142
8695,Microlet MICROLET Coloured Lancets,Microlet,0,0.00,629322065506,20,200ct,"",,t,20,0,0,11.29,140
8697,Accuchek Lancets Softclix 100 Pack,Accuchek,52936,14.99,064562213223,3,100 lancets,,,t,3,0,0,8.51,116
8694,Microlet MICROLET Coloured Lancets,Microlet,108120,11.99,629322065865,25,100ct,"",,t,25,0,0,6.68,116
8696,SingleLet Sterile Single-Use Safety Lancets,SingleLet,0,0.00,629322058508,2,200ct, ,,t,2,0,0,26.15,116
8699,Freestyle Sterile Lancets 28 Gauge,Freestyle,"94529
",14.99,093815704270,3,28ct, ,,t,3,0,0,8.40,116
8702,OneTouch Delica Plus 30g Lancet,OneTouch,140729,13.99,812608030071,1,100ct, ,,t,1,0,0,7.56,116
8708,"Dex-4 Glucose Tablets, Rasberry",Dex-4,505560,4.99,057565949442,24,10ct, ,2026-07-01,t,24,0,0,3.02,116
8703,OneTouch Delica Plus 33G Lancet,OneTouch,140730,13.99,812608030064,7,100ct,,,t,7,0,0,7.56,116
8709,"Dex-4 Glucose Tablets, Orange",Dex-4,505735,4.99,057565949435,30,10ct, ,2027-03-01,t,30,0,0,3.02,116
8712,Splenda Packets Sweetener,Splenda,96284,17.99,722776200216,3,200ct,,2027-12-09,t,3,0,0,10.26,116
8678,Venixxa,Venixxa,119182,32.99,771547004119,2,30ct,,2028-03-31,t,2,0,0,20.15,114
8707,"Dex-4 Glucose Tablets, Grape",Dex-4,505750,4.99,057565949466,23,10ct, ,2026-10-01,t,23,0,0,3.02,116
8716,BD Ultra-Fine Pen Needle 8mm 31G,BD,768739,69.99,382903201082,6,100ct, ,,t,6,0,0,39.27,116
8717,BD Ultra-Fine Pen Needle 5mm 31G,BD,727453,69.99,382903201457,2,100ct, ,,t,2,0,0,39.27,116
8714,Novofine Needles 30g X 8mm,Novofine,117796,69.99,059014862036,9,100ct, ,,t,9,0,0,39.79,116
8686,Mansfield  Pill Crusher  3 in 1 ,Mansfield ,20099,9.99,058542555885,2,1, ,,t,2,0,0,5.46,115
8682,Health One Daily Pill Box,Health One,0,1.99,627980500742,3,1 box,check this,,t,3,0,0,,133
8681,Pharma Science Pill Box 7day,Pharma Science,0,0.00,063636270346,3,1,check this,,t,3,0,0,1.67,115
8668,Webbers Multivitamins,Webbers,806570,8.99,625273031454,2,100ct,,2028-02-28,t,2,0,0,4.98,114
8676,Lankmark Medical Replavite B and C,Lankmark Medical,642603,13.99,625273073256,12,100ct,,2027-09-30,t,12,0,0,8.38,114
8671,Wampole - Multivitamin Pomegranate liquid,Wampole,429177,27.99,063806270305,3,350mL,,2026-06-30,t,3,0,0,16.97,114
8667,Webbers Magnesium Citrate 150mg,Webbers,938779,16.99,625273050004,3,120ct,,2029-09-30,t,3,0,0,10.28,114
8669,Webbers Multivitamins w/Minerals,Webbers,179259,14.99,625273031416,2,100ct, ,2027-04-30,t,2,0,0,8.55,114
8670,Greeniche Women's Multivitamin ,Greeniche,45342,16.99,817510001027,0,60ct, ,,t,0,0,0,9.40,114
8672,Webber Naturals - St.John's Wort 300mg,Webbers,801124,13.99,625273038415,0,90ct,,,t,0,0,0,9.21,114
8673,Greeniche Omega-3,Greeniche,149168,28.99,817510001119,0,30ct,,,t,0,0,0,16.58,114
8674,Webbers Omega-3 300mg - Easy swallow,Webbers,36568,24.99,625273033915,0,180ct,,,t,0,0,0,14.93,114
8677,Webbers Ubiquinmol 100mg,Webbers,28526,29.99,625273032956,0,30ct,,,t,0,0,0,18.36,114
8683,Card Health Pill Box 7day,Card Health,563718,3.99,872798001275,0,1, ,,t,0,0,0,1.58,115
8684,Card Health Pill organizer - Twice Daily ,Card Health,191128,6.99,872798001282,0,1, ,,t,0,0,0,3.17,115
8685,PharmaScience Twice daily pill and vitamin planner - Extra Large,PharmaScience,234567,17.99,063636002800,0,1, ,,t,0,0,0,7.81,115
8687,Health One Plastic Round Pill box,Health One,0,3.99,627980500728,0,1 Bpx,,,t,0,0,0,,133
8688,MKO COLD/HOT GEL PACK - Blue,MKO,0014,6.99,738435173265,0,1,,,t,0,0,0,,115
8689,MKO COLD/HOT GEL PACK - Green,MKO,0013,9.99,738435173272,0,1,,,t,0,0,0,,115
8690,MKO COLD/HOT GEL PACK - Purple,MKO,0012,19.99,738435173036,0,1,,,t,0,0,0,,115
8691,Therma Kool Reusable Hot-Cold Compress- 6 x 9.75 in,Therma Kool,0016,11.99,010824008106,0,1,,,t,0,0,0,,120
8698,Accuchek Lancets Softclix 200 Pack,Accuchek,98541,27.99,064562213216,0,200 lancets,,,t,0,0,0,16.02,116
8700,OneTouch Verio Reflect,OneTouch,139076,49.99,353885011730,0,1, ,,t,0,0,0,28.00,116
8701,OneTouch Verio Flex,OneTouch,83239,49.99,353885010726,0,1, ,,t,0,0,0,28.00,116
8705,Lifesource Essential Wrist BP Monitor UB-525,Lifesource,148748,109.99,093764604010,0,1, ,,t,0,0,0,49.28,116
8710,Dex-4 Glucose tablets Assorted Fruits,Dex-4,100376,16.99,057565961154,0,50ct, ,,t,0,0,0,9.30,116
8711,Splenda No Calorie Sweetener Packets,Splenda,96285,9.99,722776200070,0,100ct, ,,t,0,0,0,5.82,116
8713,BD Alcohol Swabs,BD,807925,4.99,382903269105,0,100ct,,,t,0,0,0,2.40,116
9999,Dulcolax 10mg,Dulcolax,127114,10.99,057990062945,0,6,,,t,0,0,0,6.70,121
4,SpencoRX Ball of foot - large,SPENCORX,720318,16.99,038472436232,2,1 Pair,"",,t,2,0,0,,126
9844,Airplus Plantar Fascia Orthotic Total Arch Support Women size 5-11,Airplus,58811,17.99,096506503015,1,1 pair,,,t,1,0,0,10.76,126
9989,ORAJEL BABY GEL COOLING TEETHING DAY/NIGHT 2X5.1G,Orajel,168638,11.99,059972102540,2,2 tubes,"",2027-02-01,t,2,0,0,7.17,117
9990,AQUASENSE BATH MAT,Aquasense,116313,39.99,754021210572,2,1,,,t,2,0,0,22.90,112
8177,"Jamieson Vitamin B12 1,000 mcg Fast Dissolving Sublingual Tablets Value Size",Jamieson,97971,28.99,064642079572,1,150 ct,,2028-12-31,t,1,0,0,17.68,128
9051,MKO PF Sock - Large,MKO,LM4650,39.99,738435173692,2,1 brace,Large,,t,2,0,0,,135
9980,Vagisil spring lilac,Vagisil,185844,9.99,011509218148,4,360ml,"",,t,4,0,0,5.93,140
9981,Nitrile Exam Gloves (Large),McKesson,177544,14.99,628286000547,3,100,,,f,3,0,0,10.47,115
8826,Tylenol Extra Strength Ez Tabs 500mg,Tylenol,771592,11.99,062600142351,1,50eztabs,,2027-07-31,t,1,0,0,7.76,118
5,First-Med1c - Hand exe4rciser Stress Relief Ball,First-Med1c,0,9.99,872798009813,1,1 ball,"",,t,1,0,0,,115
8790,Almagel Plus,Almagel,552463,5.99,068625179433,2,350mL,,2027-02-28,t,2,0,0,3.55,144
8178,"Jamieson Vitamin B12 1,200 Mcg - Timed Release",Jamieson,159061,19.99,064642028235,4,80 tbs,60 tabs + Bonus 20,2026-03-31,t,4,0,0,11.61,128
8175,Jamieson Vitamin B6 (Pyridoxine) 100 mg Tablets,Jamieson,299222,17.99,064642020222,1,100 ct, ,2026-10-31,t,1,0,0,11.05,128
8176,"Jamieson Vitamin B12 5,000 mcg Tablets",Jamieson,251371,20.99,064642091277,1,45 ct,,2026-06-30,t,1,0,0,12.44,128
8403,Tylenol Extra Strength CPLT,Tylenol,831966,13.99,062600142511,9,50 caplets,,2027-11-30,t,9,0,0,7.76,142
9991,NATIVE BODYWASH EUCALYPTUS MINT 532ML,Native,167719,18.99,812154034967,0,532 mL,,,t,0,0,0,11.36,115
8921,Crest Pro-health Gum detoxify - Gentle WHITENING,Crest,156530,10.99,056100083177,0,110mL,,,t,0,0,0,6.46,109
9384,NOSH & CO Cheese Crunchies,NOSH & CO,105,3.99,771058802273,0,130g,,,t,0,0,0,2.30,138
