product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,Taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id
9412,Kit Kat Dark,Nestle,61,1.99,059800747554,1000,1 bar,,,TRUE,0,0,0,,138
9413,Pringles BBQ,Pringles,91,3.99,064100111370,1000,1 bar,,,TRUE,0,0,0,,138
9418,Fanta Orange,Fanta,99,1.99,067000011559,1000,355mL,,,TRUE,0,0,0,,138
9419,Aquafina 500mL,Aquafina,99,1.99,069000061008,1000,500mL,,,TRUE,0,0,0,,138
9420,Excel White Spearmint,Excel,21,1.99,064900409561,1000,1 pack,,,TRUE,0,0,0,,138
9421,Trident Freshmint,Trident,23,1.99,057700225684,1000,1 pack,,,TRUE,0,0,0,,138
9422,Glosette Raisins,Glosettes,42,2.99,068000670234,1000,1 pack,,,TRUE,0,0,0,,138
9423,Kit Kat Chunky Drumstick,Nestle,63,1.99,059800745260,1000,1 bar,,,TRUE,0,0,0,,138
9424,Pringles Cheddar,Pringles,92,3.99,064100111394,1000,1 bar,,,TRUE,0,0,0,,138
9425,Planters Ranch,Planters,109,4.99,058716978427,1000,145g,,,TRUE,0,0,0,,138
9430,Fanta Pineapple,Fanta,99,1.99,067000011061,1000,355mL,,,TRUE,0,0,0,,138
9414,Nosh And CO All Dressed,Nosh & Co,108,3.99,7.71059E+11,1000,130g,,,TRUE,0,0,0,,138
9578,Dexidin 2 - Chlorhexidine Gluconate,Atlas Laboratories,547984,10.99,068625179938,1,450ml,,,TRUE,0,0,0,5.88,141
9440,Listerine COOL Mint,Listerine,522599,12.99,063793707402,2,1L,,,TRUE,0,0,0,7.88,109
9522,Canesten Combipack Treatment 500mg 1 Day External Cream,Bayyer,160391,27.99,056500025371,1,10g,,,TRUE,0,0,0,16.71,127
9579,Dexidin 4% - Chlorhexidine Gluconate,Atlas,131684,6.99,068625179310,1,115ml,,,TRUE,0,0,0,3.7,141
9535,Tylenol Infants Suspension - Grape,Tylenol,648956,9.99,062600143709,4,15ml,,,TRUE,0,0,0,5.75,118
8289,Icy Hot Extra Strength Pain Relieving Cream,Icy Hot,787663,9.99,069260046456,1,85g,"for Back, Knee, and Joint Pain Relief - Suitable for Discomfort Caused by Sciatica, Arthritis, and Neck Pain - Fast and Effective on Sprains and Strains",,TRUE,0,0,0,5.42,120
9596,Vaseline-Stick Hydro,Vaseline,31319,5.99,072140000073,10,2 sticks,,,TRUE,0,0,0,3.54,140
9509,Centrum Parentral,Centrum,54529,30.99,062107085052,5,100,Supports Fertility;help in iron deficiency,,TRUE,0,0,0,18.73,142
9455,MuscleAidTape,Muscle Aid Tape,1012,19.99,8.53697E+11,0,1 roll,,,TRUE,0,0,0,,142
8608,Polident Overnight Daily Denture Cleaner,Polident,278218,14.99,069682165001,4,96 ct,,,TRUE,0,0,0,9.57,109
9441,Listerine FreshBurst,Listerine,576033,11.99,063793707501,2,1L,,,TRUE,0,0,0,7.88,109
9510,Jamieson B50 Complex,Jamieson,973057,23.99,064642048851,1,120 caplets,,2026-08-31,TRUE,0,0,0,14.37,128
9523,Nizoral 2% Anti-Dandruff Shampoo,Nizoral,194453,23.99,053076000177,2,120ml,,,TRUE,0,0,0,14.39,140
9597,Blistex Lip Medex,Blistex,304071,4.99,041388850191,3,1 sticks,,,TRUE,0,0,0,2.69,109
9580,Baxter Saline Solution,Baxter,164579,11.99,00085412676678,8,1L,,,TRUE,0,0,0,7.95,142
9205,Nutrazul - Vitamin C,Nutrazul,165858,12.99,6.28111E+11,0,20 tabs,,,TRUE,0,0,0,7.68,128
9475,Polident Daily Care Daily Cleanser,Polident,494518,14.99,069682166008,1,96 units,,,TRUE,0,0,0,9.57,109
9456,Tensor Bandage Small,Tensor,8501,6.99,051125057301,2,1 bandage,,,TRUE,0,0,0,4.2,115
9536,Tylenol Infants Fever and Sore Throat Suspension - 24mL,Tylenol,740639,12.99,064541319243,8,24ml,,,TRUE,0,0,0,7.88,118
9641,MKO Heel That Pain - Large,MKO,0,39.99,8.57858E+11,1,1 support,,,TRUE,0,0,0,,140
9598,Vaseline,Vaseline,173334,9.99,8.88647E+12,2,1 stick,,,TRUE,0,0,0,5.94,109
9457,Calmoseptine Ointment,CCalmoseptine,66495,14.99,7.46876E+11,2,113g,,,TRUE,0,0,0,7.74,123
8391,"Tylenol Children's Medicine for Fever & Pain, Dye-Free Berry Liquid",Tynenol,833491,12.99,064541320003,8,100ml, ,,TRUE,0,0,0,7.15,117
9476,Nexcare Tegaderm Transparent Dressing Waterproof,Nexcare,158951,14.99,051131222144,1,6 pads,,,TRUE,0,0,0,8.9,125
9206,Webber Quercetin 500mg,Webber Natural,158040,19.99,6.25273E+11,4,60 veg. Capsules,Antioxidant - Capillary and Blood Vessel Protection,,TRUE,0,0,0,13.43,128
9524,Polyride -Fe Ultra Vit C & B12 Capsules,Seaford Pharmaceuticals,75625,89.99,7.74536E+11,0,100 capsules,,2026-03-31,TRUE,0,0,0,54.53,128
9511,Sensodyne Brilliant Whitening - Value Size,Sensodyne,167680,10.99,060815331249,3,135ml,,,TRUE,0,0,0,6.49,142
9642,MKO Heel That Pain - Med,MKO,0,39.99,8.57858E+11,1,1 Pair,,,TRUE,0,0,0,,140
9581,Dr. Scholls Bunion Cushions,Dr.Scholls,163802,6.99,8.88853E+11,6,5 cushions,,,TRUE,0,0,0,4.01,126
9207,Drive Cane Holder and Strap,Drive,149170,9.99,8.22384E+11,0,1 strap,,,TRUE,0,0,0,4.16,115
9458,Hydrem 1% - Anti-itch,Hyderm,627000,5.99,063691005679,0,15g,,,TRUE,0,0,0,3.2,123
9477,Nexcare Tegaderm Pad+ Surgical Grade,Nexcare 3m,160041,14.99,051131222120,3,5 pads,,,TRUE,0,0,0,8.91,125
9525,O'Keefe's Working Hands Cream,O'Keefe's,141363,18.99,7.2251E+11,4,85g,,,TRUE,0,0,0,11.07,123
9537,Tylenol Children's Fever and Sore Throat Pain Chewables - Bubble Gum,Tylenol,104504,12.99,062600962478,2,20 Chewable tabs,,,TRUE,0,0,0,7.04,118
9599,Salonpas-Hot - Capsicum Patch,Salonpas,185916,10.99,4.98719E+12,21,3 Large Patch,,,TRUE,0,0,0,6.62,140
9643,MKO PF Sleeve,MKO,0,34.99,7.38435E+11,1,1 pair,,,TRUE,0,0,0,,140
8524,O'Keeffes for Healthy Feet,OKeeffes,142423,17.99,7.2251E+11,4,1 jar,"Relief for Extremely Dry, Cracked Feet""",,TRUE,0,0,0,10.92,126
9208,Advil Cold & Sinus,Advil,78766,23.99,062107004312,3,40 caplets,,,TRUE,0,0,0,14.85,118
9538,Tylenol Nighttime,Tylenol,26996,26.99,062600960740,3,40 caplets,,,TRUE,0,0,0,16.13,142
9459,Hyderm 0.5%,Hyderm,626978,4.99,063691716827,0,15g,,,TRUE,0,0,0,2.84,123
9644,MKO PF Sleeve Large,MKO,PC4750,34.99,7.38435E+11,1,1 pair,,,TRUE,0,0,0,,140
9526,IMAX Polysaccharide Iron Complex + VitC+B12 Caps,Pharmaris,191971,83.99,055668050614,1,100 capsules,,2027-04-30,TRUE,0,0,0,49.98,128
9600,Align Probiotic,Align,128845,39.99,056100080602,2,21 Caps,,,TRUE,0,0,0,24.87,130
9479,Oral B Glide Comfort Plus Mint Floss,Oral B,178730,10.99,030772080900,5,2 UNITS,This is a sample product description.,,TRUE,0,0,0,6.19,109
9527,IBgard Capsules - 90 mg,Nature's Bounty,102811,21.99,6.28063E+11,0,48 capsules,,,TRUE,0,0,0,21.99,121
9460,Cortoderm Ointment 0.5%,Cortoderm,705566,4.99,063691011052,3,15g,,,TRUE,0,0,0,2.1,123
9209,Benylin All-in-One Cold Flu and Cough Plus Mucus and Phelm,Benylin,211797,18.99,060245261987,0,24 Caplets,,,TRUE,0,0,0,11.14,118
9349,Advil Extra Strong liquid gels,Advil,209247,17.99,062107005029,3,24 caps,,,TRUE,0,0,0,10.58,118
9601,Rhinaris Nasal Gel,Rhinaris,184884,10.99,057606080646,1,30g,,,TRUE,0,0,0,6.09,140
9645,StaySafe Vinyl Medical Gloves Medium,Staysafe,0,19.99,058542700780,10,100 gloves,,,TRUE,0,0,0,,140
9539,Benadryl Allergy,Benadryl,963439,9.99,060093265700,1,12 caplets,,,TRUE,0,0,0,6.16,129
9528,Florastor Daily Caps 50,Biocodex,188703,49.99,7.04142E+11,1,50 caps,,,TRUE,0,0,0,30.01,140
9210,Hugo Quad Pod,Hugo,116294,25.99,7.54021E+11,0,1 attachment,,,TRUE,0,0,0,14.92,115
9461,Bacitin Antibiotic Ointment,Bacitin,166895,6.99,057606641175,0,15g,,,TRUE,0,0,0,3.92,123
9602,ENO Antacid Powder,ENO,2996,5.99,060815007052,3,10 packs,,,TRUE,0,0,0,3.67,140
9090,Johnson's Baby OIl ALOE + Vit E,Johnson and Johnson's,44719,9.99,062600125934,2,591mL,,,TRUE,0,0,0,5.57,117
9646,StaySafe Vinyl Medical Gloves Large,Staysafe,165444,19.99,058542700797,10,100 gloves,,,TRUE,0,0,0,10.07,140
9540,Benadryl Allergy - Extra Strength,Benadryl,178710,16.99,062600262035,2,12 caplets,,,TRUE,0,0,0,10.22,129
8384,Relaxa laxative powder sachets 30 sacs,Relaxa,106163,28.99,6.65982E+11,7,30 ct, ,,TRUE,0,0,0,17.31,130
9603,Refresh Optive Advanced Sensitive,Refresh,76243,23.99,069886944914,2,30 X 0.4,,,TRUE,0,0,0,14.92,140
9529,Flintstones Complete Vitamin Chewable Tablets 80,Bayer,147691,21.99,056500371027,1,80 tabs,,,TRUE,0,0,0,12.83,117
9480,Option+ Male Urinal,Option+,188214,10.99,7.7129E+11,0,1 urinal,,,TRUE,0,0,0,4.83,137
9462,Calamine Lotion 225mL,Atlas,616276,6.99,068625160936,7,225mL,,,TRUE,0,0,0,3.83,111
9647,UltiCare MINI Pen Needles,UltiCare,0,49.99,3.57515E+11,10,100 needles,,,TRUE,0,0,0,,140
9541,Advil Cold & Sinus,Advil,78691,14.99,062107004305,8,20 caplets,,,TRUE,0,0,0,8.97,118
9495,Anusol Plus Ointment,Anusol,117835,14.99,058738999332,4,30G,,,TRUE,0,0,0,8.55,121
9266,Fisherman's Friend Cherry,Fisherman's Friend,01,2.99,01125447,1000,1 pack,,,TRUE,0,0,0,,138
9267,Trident Spearmint,Trident,168484,1.99,057700225608,1000,1 pack,,,TRUE,0,0,0,1.36,142
9604,Claritin - Non-Drowsy,Claritin,43610,35.99,056219981241,3,24 Liq. Caps,,,TRUE,0,0,0,21.64,140
9265,Kolik Drops,Dr Chase Pediatric,180748,14.99,059097002190,1,60mL,,,TRUE,0,0,0,8.84,117
9648,Ultiguard SafePack,Ultiguard,23597,54.99,3.57515E+11,2,1 case,,,TRUE,0,0,0,30.98,140
9336,POP chips BBQ,POP,173073,4.99,082666712220,1001,142g,,,TRUE,0,0,0,3.33,138
8225,Advil Cold & Sinus Liqui-Gels with Fever Relief and Nasal Decongestant,Advil,787333,15.99,062107004374,4,20 ct,,,TRUE,0,0,0,9.83,118
9649,Jamp-Fer 300mg,Jamp,094155,6.99,6.22082E+11,11,30 caps,,,TRUE,0,0,0,3.17,142
9333,HiChew Grape,HiChew,34,2.49,8.51681E+11,1000,1 pack,,,TRUE,0,0,0,,142
9334,Dairy Milk Milk Chocolate,Cadbury,53,1.99,061200084450,1000,1 bar,,,TRUE,0,0,0,1.43,138
9335,Oh Henry Peanut Butter,Oh henry,76,1.99,068000792837,1000,1 bar,,,TRUE,0,0,0,1.43,138
9605,Aleve Caplet,Aleve,164027,4.99,056500371935,4,6 caplets,,,TRUE,0,0,0,2.27,140
9398,Thirsty Buddha Pineapple,Thirsty Buddha,99,2.99,8.52953E+11,1000,320mL,,,TRUE,0,0,0,1.71,138
9409,Thristy Buddha Coconut Water,Thirsty Buddha,99,3.99,8.52953E+11,1000,490mL,,,TRUE,0,0,0,,138
9514,Buckley's Complete plus Extra Strength MUCUS Relief,Buckley's,93289,21.99,058478107769,3,250ml,,,TRUE,0,0,0,13.99,118
9606,Vaseline Jelly Cocoa Butter,Vaseline,25599,6.99,065656255778,1,215g,,,TRUE,0,0,0,4.59,142
9650,EBMfer,EBM,192854,34.99,8.59133E+11,10,30 caps,,,TRUE,0,0,0,20.45,142
9410,Excel PepperMint,Excel,20,1.99,064900000324,1000,1 pack,,,TRUE,0,0,0,,138
9411,Junior Caramel,Junior,41,1.99,062851764050,1000,1 pack,,,TRUE,0,0,0,1.51,138
9386,Champion Professional Quality Lightweight Industrial Belt,Champion,0208,89.99,048503020859,0,1 brace,,,TRUE,0,0,0,,135
9542,Salonpas 7cmX10cm,Salonpas,12728,11.99,4.98719E+12,5,5 patches,,,TRUE,0,0,0,7.03,120
9395,MKO Immobilizer - Small,MKO,LM0192,24.99,7.38435E+11,0,1 brace,,,TRUE,0,0,0,,135
9607,LaRochePosay Cicaplast,La Roche-Posay,99495,17.99,30106659,2,7.5ml,,,TRUE,0,0,0,10.08,140
9651,plan B,plan,171617,34.99,3.69536E+11,5,1 tab,,,TRUE,0,0,0,,142
8260,Vicks VapoRub for Children ,vicks,127418,9.99,056100080312,0,50g, ,,TRUE,0,0,0,5.71,118
8261,"Vicks VapoRub Nasal Decongestant Cough Suppressant Ointment, Lavender Scent, 50g",vicks,127421,8.99,056100080404,0,50g, ,,TRUE,0,0,0,5.71,118
8275,Salinex Childrens 2+ Nasal Spray 30mL - Blue,Salinex,638338,7.99,057513076404,1,30ml,,,TRUE,0,0,0,4.7,140
8272,Rhinaris Nozoil,rhrinaris,623793,19.99,057606015198,0,10ml, ,,TRUE,0,0,0,11.65,118
8288,Health One Muscle and back pain relief Ibyuprofen + methocarbamol,Health One,165549,9.99,066000021049,4,18 Tabs,,,TRUE,0,0,0,,133
9608,Option+ Eye Patch,Option+,106614,2.99,7.7129E+11,4,1 Eye Patch,,,TRUE,0,0,0,1.25,140
8281,Biofreeze Cold Therapy Pain Relief Gel,Biofreeze,121330,19.99,7.31124E+11,1,89ml,"ROLL-ON, FOR ARTHRITIS, BACK PAIN, SORE MUSCLES AND JOINTS""",,TRUE,0,0,0,11.61,120
9652,Aleve Caplets,Aleve,157788,34.99,056500371720,2,170 caps,,,TRUE,0,0,0,20.85,142
9543,Centrum Multigummies Women,Centrum,91517,31.99,062107090858,2,130 gummies,,,TRUE,0,0,0,18.73,128
8202,Advil Strength Advil Pain Reliever and Fever Reducer Ibuprofen Chewable Grape,Advil,6046,22.99,062107006033,3,40 ct,Chewable,,TRUE,0,0,0,14.19,117
8271,Rhinaris Nasal Mist ,rhinaris,861435,9.99,057606223029,1,30ml, ,,TRUE,0,0,0,6.09,118
8263,Vicks Portable Steam Inhaler,vicks,648998,18.99,328785401004,1,1, ,,TRUE,0,0,0,9.65,118
8270,"Otrivin Complete Medicated Cold & Allergy Relief Nasal Decongestant, 20ml Measured dose Mist",otrivin,801704,13.99,058478106854,2,20ml,,,TRUE,0,0,0,8.45,118
8273,Rhinaris Hypertonic Spray - Nasal Congestion -100ml,rhinaris,112643,14.99,6.25972E+11,2,100ml, ,,TRUE,0,0,0,8.71,118
8276,"Salinex Nasal Drops, Saline Solution Infants/Children 30mL - Pink",Salinex,185405,7.99,057513076602,1,30ml,,,TRUE,0,0,0,4.7,118
8206,Advil Childrens Advil Dye Free Suspension Grape ,Advil,169293,13.99,062107004343,5,100 ml, ,,TRUE,0,0,0,8.26,117
8274,Salinex - Nasal Spray Saline For Adults,salinex,638312,7.99,057513076305,3,30ml,,,TRUE,0,0,0,4.68,118
8277,Secaris Lubricating Nasal Gel,Secaris,184868,9.99,057606101303,2,30g,"""Secaris Lubricating Nasal Gel 30G, Secaris, For the temporary relief of dryness and irritation within the nose, and for the relief of stuffiness and sneezing.""",,TRUE,0,0,0,6.09,118
8300,Anusol Multi-Symptom Hemorrhoid Pain Relief Suppositories,Anusol,117834,22.99,058738999363,5,24g,,,TRUE,0,0,0,14.37,121
8294,Voltaren Emulgel Back & Muscle Pain,Voltaren,124682,18.99,060815057224,2,100g,,,TRUE,0,0,0,11.2,120
8291,MYOFLEX EXTRA STRENGTH CREAM 15% ,MyoFlex,133895,12.99,8.25422E+11,2,100g, ,,TRUE,0,0,0,7.78,120
8287,Health One ExtraS. Muscle and back pain relief,Health One,0022,7.99,066000021056,1,18 Tabs,,,TRUE,0,0,0,,120
8305,Gravol Kids Comfort-Shaped Suppositories 25mg,Gravol,163427,11.99,058738325919,3,10 ct, ,,TRUE,0,0,0,6.75,121
9609,Jamieson Zinc GLUCONATE  50mg,Jamieson,10181,18.99,064642023308,1,100 tabs,,2028-11-30,TRUE,0,0,0,11.33,142
8306,Gravol Kids Liquid Nausea Relief Fruit Flavor,Gravol,20248,11.99,058738325438,1,75 ml, ,,TRUE,0,0,0,7.22,121
8312,Sleep-eze Extra Strength Gelcaps Nighttime Sleep Aid,Sleep Eze,845909,9.99,075137017207,1,20 ct, ,,TRUE,0,0,0,6.1,122
9544,Icyhot Medicated Patch,Icyhot,787598,13.99,069260043509,2,5 patches,,,TRUE,0,0,0,8.46,140
9653,Feramax 150,Biosyent,155208,28.99,8.91339E+11,10,30 caps,,,TRUE,0,0,0,19.56,142
8178,"Jamieson Vitamin B12 1,200 Mcg Timed Release",Jamieson,159061,19.99,064642028235,1,80 tbs,,2026-03-31,TRUE,0,0,0,11.61,128
9545,NeilMed SInus Rinse Bottle + 5 sachets,NeilMed,614103,14.99,7.05928E+11,3,5 sachets,,,TRUE,0,0,0,,142
9654,Barbitrol step 3,Habitrol,40899,31.99,058478460970,1,patches,,,TRUE,0,0,0,33.99,142
8173,Dr.Teals Pure epsom Salt - Salt Lavender,Dr.Teals,76301,11.99,8.11068E+11,0,1.36kg/3 lbs,,,TRUE,0,0,0,8.39,111
9610,NeilMed NasoGEL,NeilMed,334128,14.99,7.05928E+11,3,45ml,Moisture for Dry Noses,,TRUE,0,0,0,8.35,140
8160,Cerave Hydrating cream-to-foam,cerave,154438,24.99,3.606E+12,2,562 ml,,,TRUE,0,0,0,14.78,111
9487,Jamieson Vitamin C Timed Release 500mg,Jamieson,685628,22.99,064642022967,2,100 TABS,check,2026-05-30,TRUE,0,0,0,13.26,128
9611,NeilMed NasaMist GentleMist,NeilMed,334128,14.99,7.05928E+11,2,1 can,,,TRUE,0,0,0,8.35,140
9467,Option+ Cod Liver Oil,Option+,176717,11.99,7.7129E+11,1,100 caps,,,TRUE,0,0,0,6.75,128
9655,Health One Ferrous Gluconate 324mg,Health One,165794,8.99,066000020998,4,100 tabs,,,TRUE,0,0,0,,142
8577,Bausch + Lomb Eye Mask ,Bausch + Lomb,61966,12.99,3.10119E+11,15,1 Mask, ,,TRUE,0,0,0,7.13,124
8917,PCP - Personal Care Products PCP - Padded Bath Safe Seat,PCP - Personal Care Products,7102,59.99,048503710200,2,1 seat,,,TRUE,0,0,0,,137
9468,Jamp-Hydrocortisone 1%,JAMP,88100,45.99,6.22082E+11,0,150mL,,,TRUE,0,0,0,29.99,123
8463,Ovol Drops Mint Flavour,Ovol,157744,9.99,058738666852,1,15mL, ,,TRUE,0,0,0,6.86,117
9656,Feramax Powder 15,Feramax,165223,44.99,8.91339E+11,2,83g,,,TRUE,0,0,0,,142
9612,NeilMed NasaMist Full Stream,NeilMed,11512,14.99,7.05928E+11,2,1 can,,,TRUE,0,0,0,8.35,140
8550,Hydrasense eye drops for dry eyes ,Hydrasense,109699,18.99,056500367822,2,10 ml,for dry eyes - Preservative Free,,TRUE,0,0,0,11.28,124
9488,Health One Nail CLipper,Health one,1001,2.99,6.27981E+11,0,1 Clipper,,,TRUE,0,0,0,,133
9216,VitaMedic Multi-Day Pill Organizer,VitaMedic,215947,11.99,8.72798E+11,0,1 box,,,TRUE,0,0,0,5.25,115
9489,CeraVe Ultra Light Moisturizing Lotion SPF 30,CeraVe,134089,23.99,3.606E+12,0,50mL,,,TRUE,0,0,0,14.78,140
9657,Feramax Maintenance 45,Biosyent,180326,34.99,8.91339E+11,2,30 tabs,,,TRUE,0,0,0,,142
9546,Refresh Tears,Allergan,69963,11.99,069886910421,6,15ml,,,TRUE,0,0,0,7.63,124
8777,Webber Natural's - Magnesium BIsglycinate 200mg,Webber Naturals,157674,24.99,6.25273E+11,2,120caps,,,TRUE,0,0,0,14.54,140
9613,Vaseline Jelly,Vaseline,10686,4.99,065656201508,2,50g,,,TRUE,0,0,0,3.35,140
9490,Jamieson Premium Vit A 10000iu + Vit D 800iu,Jamieson,685685,15.99,064642020130,1,100 tabs,,2026-10-31,TRUE,0,0,0,8.57,128
9658,Feramax 150,Biosyent,0,94.99,8.91339E+11,10,100 caps,,,TRUE,0,0,0,,142
9547,Systane Complete W/Preservative,Systane,162942,26.99,056394100789,2,2 X 10ml,,,TRUE,0,0,0,16.98,124
9217,PharmaSYstems mini Pill Boxes,PharmaSystems,295246,3.99,063636000509,1,1 box,,,TRUE,0,0,0,1.54,115
9614,Aveeno Eczema Care,Aveeno,193094,22.99,062600064363,2,166ml,,,TRUE,0,0,0,11.87,140
9218,PharmaSystems 4X per day Weekly Pill and Vitamin Planner,PharmaSystems,695098,22.99,063636001186,0,1 box,,,TRUE,0,0,0,10.33,115
9659,Palafer,Palafer,36780,17.99,8.70944E+11,2,100ml,,,TRUE,0,0,0,,142
8700,OneTouch Verio Reflect,OneTouch,139076,49.99,3.53885E+11,0,1, ,,TRUE,0,0,0,,116
8572,Bausch + Lomb Sensitive Eyes - Saline Plus,bausch + Lomb,322644,6.99,010119008415,5,355ml,,,TRUE,0,0,0,3.73,124
9615,Cerave Hydrating Cleanser,Cerave,147367,20.99,3.606E+12,3,355ml,,,TRUE,0,0,0,12.76,140
9219,Dr.Scholl's Heel Cushions with massaging Gel,Dr.Scholl's,695098,22.99,8.88853E+11,0,1 Pair,,,TRUE,0,0,0,8.32,126
9616,Advil Liqui-Gels,Advil,870931,39.99,062107005500,2,115 capsules,,,TRUE,0,0,0,23.11,140
9660,Polyride Fe,Polyride,0,89.99,7.74536E+11,10,100 caps,,,TRUE,0,0,0,,142
9548,OptiFree Express - Lasting Comfort,OptiFree,0,15.99,056394406652,2,300ml,,,TRUE,0,0,0,8.96,124
9220,Kit Toe Separators,Kit,160169,2.99,771290918411,0,1 Pair,,,TRUE,0,0,0,1.39,126
9661,Polyride Fe + B12 + C,Polyride,0,29.99,774536222037,10,30 caps,,,TRUE,0,0,0,,142
9617,Cetaphil Baby Eczema Moisturizer,Cetaphil,138753,19.99,772618083101,2,295ml,,,TRUE,0,0,0,11.4,140
9549,Health One - Soft Silicone Earplugs,Health One,0,3.99,627980500841,2,2 pairs,,,TRUE,0,0,0,,124
9662,Wampole Ferrous Sulfate,Wampole,810135,14.99,063806144163,2,100 tabs,,,TRUE,0,0,0,,142
9221,La Roche-Posay Anthelio XL 60 FPS,La Roche-Posay,172717,33.99,3605970483050,0,50mL,,,TRUE,0,0,0,26.18,111
9550,Polident Paste,Polident,656116,8.99,060815040219,2,90ml,,,TRUE,0,0,0,5.52,109
9618,Aveeno Eczema Care,Aveeno,95039,37.99,062600964632,2,311g,,,TRUE,0,0,0,22.98,140
8914,Medpro MedPro - Plastic Bedpand,Medpro,132589,19.99,7.75758E+11,0,1 unit,,,TRUE,0,0,0,11.32,137
9222,PediFix Toe Separators,PediFix,71757,12.99,092437791835,0,1 Pair,,,TRUE,0,0,0,8.3,126
9663,Bausch+Lomb Muro128 5% Ointment,Bausch + Lomb,845396,18.99,010119014386,2,3.5g,,,TRUE,0,0,0,12.82,142
9551,GUM BulterWeave,GUM,167879,4.99,070942004978,1,165m,,,TRUE,0,0,0,3,109
9619,Glysomed Eczema Control,Glysomed,103899,13.99,041388006932,2,100g,,,TRUE,0,0,0,7.67,140
9223,The Original Magic Bag L,The Orginal Bag,79645,49.99,778314110073,0,1 bag,,,TRUE,0,0,0,23.39,142
9664,Polysporin Pink Eye,Polysporin,54844,24.99,062600961907,2,15ml,,,TRUE,0,0,0,15.15,142
9620,Dr.Scholl's Plantar fasciitis,Dr.Scholl's,163032,25.99,888853001869,2,1 pair,,,TRUE,0,0,0,15.18,140
9552,ORABASE Protective Paste,Convatec,56564,18.9,768455108763,1,7.5g,,,TRUE,0,0,0,12.17,109
9621,Glysomed-mall,Glysomed,68650,4.99,041388000596,10,50ml,,,TRUE,0,0,0,2.68,140
9553,Neutrogena - Ultrasheer Sunscreen SPF 30,Neutrogena,146689,19.99,062600338969,1,141g,,,TRUE,0,0,0,11.92,111
9665,Mag Glycinate,Metagenics,0,29.99,7.55571E+11,2,120 caps,,,TRUE,0,0,0,,142
9224,The Original Magic Bag XL,The Magic Bag,79650,49.99,7.78314E+11,0,1 Bag,,,TRUE,0,0,0,23.39,115
9622,Tylenol Children's Chewable - Grape,Tylenol,115100,16.99,062600263643,1,20 X2,,,TRUE,0,0,0,12.89,140
9666,Lumify,Bausch + lomb,172792,22.99,3.10119E+11,2,3.5ml,,,TRUE,0,0,0,13.26,142
9554,Neutrogena - Invisible Daily Sunscreen SPF 50+,Neutrogena,175495,21.99,062600629685,1,141g,,,TRUE,0,0,0,13.19,111
9512,Gaviscon,Gaviscon,163565,42.99,042037001438,1,120 Chewable tabs,,,TRUE,0,0,0,25.97,142
9297,Ez Health Sterile Lancels - Extra gentle,EZ Health,191353,12.99,6.71004E+11,2,100 lancets,,,TRUE,0,0,0,,116
9308,Ez Health Needles 32G 4mm,EZ Health,157583,27.99,6.71004E+11,6,100 needles,,,TRUE,0,0,0,,116
9268,Glosette Peanuts,Glosette,44,2.99,068000670227,1000,1 pack,,,TRUE,0,0,0,1.43,138
9269,M&M's Peanut,M&M's,67,1.99,058496812324,1000,1 pack,,,TRUE,0,0,0,1.54,138
9270,NOSH and CO Milk Chocolate Covered Peanuts,Nosh & Co,110,1.99,7.71059E+11,1000,70g,,,TRUE,0,0,0,2.5,138
9284,Pringles Ketchup,Pringles,95,3.99,064100118690,1000,156g,,,TRUE,0,0,0,3.4,138
9272,MKO Moist Heat Pad - Neck,MKO,0,37.99,7.38435E+11,1000,1 brace,,,TRUE,0,0,0,,138
9274,Trident Watermelon Twist,Trident,26,1.99,057700225622,1000,1 pack,,,TRUE,0,0,0,1.36,138
9275,Coffee Crisp,Nestle,45,1.99,059800000215,1000,1 bar,,,TRUE,0,0,0,1.57,138
9276,Pepsi,Pepsi,99,1.99,069000004258,1000,355mL,,,TRUE,0,0,0,,138
9263,Health One Weekly Pill Box,Health One,0,3.99,6.27981E+11,2,1 box,,,TRUE,0,0,0,,133
8617,La ROCHE-POSAY - Syndet AP+ Soap-Free Face and body wash,La ROCHE-POSAY,99423,26.99,3.33788E+12,2,400g,,,TRUE,0,0,0,16.1,111
8376,LAX-A-NEMA - Sodium Phosphates Enema Immediate relief Acts within minutes,LAX-A-NEMA,105299,5.99,6.25972E+11,1,130 ml, ,,TRUE,0,0,0,3.6,130
8369,GasX Ultra Strength Softgels,GasX,347393,13.99,058478103471,1,27 Softgels,,,TRUE,0,0,0,8.46,130
8832,Advil - Extra Strong LIQUID GELS,Advil,870576,40.99,062107005067,0,80 Liq. Gels,,,TRUE,0,0,0,25.34,118
9299,AMG Zipper Mattress Protector,AMG,288957,20.99,775757454504,2,1 pad,,,TRUE,0,0,0,11.2,115
8350,3m Nexcare Flexible Clear First Aid Tape Dispenser,3m,170591,7.99,051131222670,6,1 roll,,,TRUE,0,0,0,4.81,125
9667,Tylenol #1,Teva,0,29.99,064589001919,0,200 caps,,,TRUE,0,0,0,,142
9280,RIb Belt - Female,MKO,1389,39.99,610570107339,0,1 brace,,,TRUE,0,0,0,,135
9262,ObusForme -M,ObusForme,0,69.99,064845227855,0,1 brace,,,TRUE,0,0,0,,135
9277,Mars,Mars,70,1.99,058496328733,1000,1 bar,,,TRUE,0,0,0,,138
